X,Y,X,Y,OBJECTID,Status,Score,Match_type,Match_addr,state,fdid,inc_date,inc_no,exp_no,dept_sta,version,inc_type,add_wild,aid,alarm,arrival,inc_cont,lu_clear,shift,alarms,district,act_tak1,act_tak2,act_tak3,app_mod,sup_app,ems_app,oth_app,sup_per,ems_per,oth_per,resou_aid,prop_loss,cont_loss,prop_val,cont_val,ff_death,oth_death,ff_inj,oth_inj,det_alert,haz_rel,mixed_use,prop_use,num_unit,not_res,bldg_invol,acres_burn,less_1acre,on_site_m1,on_site_m2,on_site_m3,mat_stor1,mat_stor2,mat_stor3,area_orig,heat_sourc,first_ign,conf_orig,type_mat,cause_ign,fact_ign_1,fact_ign_2,hum_fac_1,hum_fac_2,hum_fac_3,hum_fac_4,hum_fac_5,hum_fac_6,hum_fac_7,hum_fac_8,age,sex,equip_inv,mob_invol,sup_fac_1,sup_fac_2,sup_fac_3,mob_type,mob_make,mob_model,mob_year,mob_lic_pl,mob_state,mob_vin_no,eq_brand,eq_model,eq_ser_no,eq_year,eq_power,eq_port,struc_type,struc_stat,bldg_above,bldg_below,bldg_lgth,bldg_width,tot_sq_ft,fire_orig,fire_sprd,st_dam_min,st_dam_sig,st_dam_hvy,st_dam_xtr,flame_sprd,item_sprd,mat_sprd,detector,det_type,det_power,det_operat,det_effect,det_fail,aes_pres,aes_type,aes_oper,no_spr_op,aes_fail,census,loc_type,num_mile,street_pre,streetname,streettype,streetsuf,apt_no,city_1,state_id,zip,x_street,responseti,Street_ADR,Flag,AddNumFrom,AddNumTo,GEOID10,NAMELSAD10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
-77.09271675,38.83227575,-77.09271675,38.83227575,322,M,100,A,"4607 36th St S, Arlington, Virginia, 22206",VA,1300,5/21/2008,1420051,0,107,5,111,0,N,,,,,C,1,7701,73,80,86,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,,,,429,1,,0,,,NNN,,,N,,,55,81,94,,0,2,13,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,2,1,,,800,1,4,0,0,0,0,,94,0,N,,,,,,N,0,0,0,,,1,4607,,36TH,ST,S,,Arlington,VA,22206,,0,4607 36TH ST S,1,,,51013103000,Census Tract 1030,781367,0,38.8336509,-77.0893713
-77.14580007,38.88589372,-77.14580007,38.88589372,323,M,100,A,"6024 16th St N, Arlington, Virginia, 22205",VA,1300,2/19/2013,500070,0,106,5,111,0,1,,,,,C,1,7602,11,12,51,0,7,2,0,23,4,0,0,9000,1000,0,0,0,0,0,0,,,,419,1,,0,,,NNN,,,N,,,25,13,16,,60,3,20,,N,0,,,,,,,0,0,113,N,NNN,0,0,,,,,,,,,,,,10,2,1,2,2,0,,,300,2,2,0,0,0,0,,80,60,1,1,4,2,1,,N,0,0,0,,,1,6024,,16TH,ST,N,,Arlington,VA,22205,,409,6024 16TH ST N,1,,,51013101100,Census Tract 1011,2144844,0,38.8853921,-77.1524959
-77.13769146,38.89447246,-77.13769146,38.89447246,324,M,100,A,"5433 23rd St N, Arlington, Virginia, 22205",VA,1300,9/15/2013,2580031,0,108,5,111,0,N,,,,,A,1,7806,51,53,58,0,4,0,0,13,0,0,0,100,650,0,0,0,0,0,0,1,,,419,1,,0,,,NNN,,,N,,,26,UU,UU,1,UU,U,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,1,1,,,768,1,1,0,0,0,0,,,,1,1,2,2,1,,N,0,0,0,,,1,5433,,23RD,ST,N,,Arlington,VA,22205,,319,5433 23RD ST N,1,,,51013100900,Census Tract 1009,1640729,0,38.8867572,-77.1323388
-77.13181943,38.88617834,-77.13181943,38.88617834,325,M,100,A,"5521 15th St N, Arlington, Virginia, 22205",VA,1300,8/18/2013,2300053,0,102,5,112,0,N,,,,,C,1,7214,11,12,0,0,2,0,0,8,0,0,0,3000,0,0,0,0,0,0,0,,,,900,0,,0,,,NNN,,,N,,,17,10,UU,1,UU,3,UU,,N,0,,,,,,,0,0,UUU,N,NNN,0,0,,,,,,,,,,,,10,2,3,2,0,0,,,0,0,1,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,5521,,15TH,ST,N,,Arlington,VA,22205,,303,5521 15TH ST N,1,,,51013100900,Census Tract 1009,1640729,0,38.8867572,-77.1323388
-77.09556058,38.84219459,-77.09556058,38.84219459,326,M,100,A,"2562 S Arlington Mill Dr, Arlington, Virginia, 22206",VA,1300,1/3/2006,30070,0,109,5,111,0,1,,,,,b,1,7913,11,0,0,0,9,2,0,24,3,0,0,200000,50000,400000,0,0,0,0,0,U,,,429,1,,0,,,NNN,,,N,,,24,10,14,,0,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,2,1,,,600,1,3,0,0,0,0,,14,UU,N,,,,,,N,0,0,0,,,1,2562,S,ARLINGTON MILL,DR,,A,Arlington,VA,22206,,224,2562 S ARLINGTON MILL DR,1,,,51013102902,Census Tract 1029.02,754034,0,38.8405152,-77.0929024
-77.08924377,38.84541061,-77.08924377,38.84541061,327,M,100,A,"3653 S Four Mile Run Dr, Arlington, Virginia, 22206",VA,1300,7/18/2012,2000013,0,109,5,111,0,1,,,,,C,2,7905,11,12,21,0,15,2,0,39,3,0,0,50000,15000,0,0,0,0,0,1,2,,,419,1,,0,,,NNN,,,N,,,UU,UU,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,2,1,,,600,-1,2,0,0,0,0,,UU,UU,N,,,,,,N,0,0,0,,,1,3653,S,FOUR MILE RUN,DR,,,Arlington,VA,22206,,192,3653 S FOUR MILE RUN DR,1,,,51013103100,Census Tract 1031,1911622,0,38.8511788,-77.0829687
-77.0843339,38.84854827,-77.0843339,38.84854827,328,M,100,A,"3215 24th St S, Arlington, Virginia, 22206",VA,1300,1/18/2010,180006,0,109,5,111,0,N,,,,,A,1,7905,73,74,75,0,9,0,0,26,0,0,0,10,50,0,0,0,0,0,0,,,,429,1,,1,,,NNN,,,N,,,UU,UU,UU,,UU,U,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,4,0,,,10,4,1,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,3215,,24TH,ST,S,4FL,Arlington,VA,22206,,348,3215 24TH ST S,1,,,51013103100,Census Tract 1031,1911622,0,38.8511788,-77.0829687
-77.12564435,38.88603315,-77.12564435,38.88603315,329,M,100,A,"5124 14th St N, Arlington, Virginia, 22205",VA,1300,1/22/2008,220061,0,102,5,111,0,N,,,,,B,1,7213,12,86,0,0,4,0,0,13,0,0,0,750000,5000,0,0,0,0,0,0,,,,419,1,,0,,,NNN,,,N,,,25,11,25,,41,3,30,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,1,1,,,770,1,2,0,0,0,0,,,,1,U,U,U,,,N,0,0,0,,,1,5124,,14TH,ST,N,,Arlington,VA,22205,,290,5124 14TH ST N,1,,,51013100900,Census Tract 1009,1640729,0,38.8867572,-77.1323388
-77.1052409,38.84427446,-77.1052409,38.84427446,330,M,100,A,"2404 S Culpeper St, Arlington, Virginia, 22206",VA,1300,4/1/2006,910041,0,109,5,111,0,2,,,,,b,1,7909,11,12,21,0,8,2,0,17,4,0,0,65000,10000,625000,20000,0,0,0,0,,,,419,1,,0,,,NNN,,,N,,,74,13,81,,41,3,30,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,2,0,,,3000,2,2,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,2404,S,CULPEPER,ST,,,Arlington,VA,22206,,167,2404 S CULPEPER ST,1,,,51013102802,Census Tract 1028.02,736370,0,38.8465633,-77.1031407
-77.0911508,38.84751237,-77.0911508,38.84751237,331,M,100,A,"2420 S Oxford St, Arlington, Virginia, 22206",VA,1300,2/17/2010,480043,0,ST0,5,111,0,2,,,,,C,1,7905,10,45,73,0,9,2,0,26,3,0,0,1000,0,335000,0,0,0,0,0,U,N,,429,1,,1,,,626,,,N,,,25,11,17,,41,3,30,36,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,2,0,,,600,1,2,0,0,0,0,,81,41,1,U,U,U,,U,N,0,0,0,,,1,2420,S,OXFORD,ST,,,Arlington,VA,22206,,257,2420 S OXFORD ST,1,,,51013103100,Census Tract 1031,1911622,0,38.8511788,-77.0829687
-77.06902007,38.8447227,-77.06902007,38.8447227,332,M,100,A,"2900 S Glebe Rd, Arlington, Virginia, 22206",VA,1300,12/13/2011,3470049,0,,5,111,0,1,,,,,C,2,7901,11,21,51,0,17,4,0,39,7,0,0,15000,5000,0,0,0,0,0,0,1,,,429,500,,0,,,NNN,,,N,,,21,UU,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,5,1,,,500,3,2,0,0,0,0,,,,1,1,4,2,1,,N,0,0,0,,,1,2900,S,GLEBE,RD,,,Arlington,VA,22206,,429,2900 S GLEBE RD,1,,,51013103800,Census Tract 1038,883635,0,38.847485,-77.073129
-77.06902007,38.8447227,-77.06902007,38.8447227,333,M,100,A,"2900 S Glebe Rd, Arlington, Virginia, 22206",VA,1300,4/25/2006,1150016,0,ST0,5,111,0,1,,,,,A,1,7901,12,21,51,0,8,2,0,21,3,0,0,100,100,0,0,0,0,0,0,1,,,429,1,,1,,,NNN,,,N,,,24,UU,UU,,41,5,11,UU,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,5,0,,,30,5,2,0,0,0,0,,96,41,1,1,1,2,3,,N,0,0,0,,,1,2900,S,GLEBE,RD,,5FL,Arlington,VA,22206,,391,2900 S GLEBE RD,1,,,51013103800,Census Tract 1038,883635,0,38.847485,-77.073129
-77.08402509,38.84830514,-77.08402509,38.84830514,334,M,92.43,A,"2406 S Shirlington Rd, Arlington, Virginia, 22206",VA,1300,6/20/2012,1720017,0,109,5,111,0,2,,,6/20/2012 10:30,,B,1,7905,0,10,11,0,13,1,0,32,2,0,0,75000,100000,0,0,0,0,0,0,,,,511,0,,0,,,NNN,,,N,,,74,12,18,,70,2,12,43,N,0,,,,,,,0,0,210,N,132,185,448,,,,,,,,,,,,10,2,1,2,1,0,,,2500,1,4,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,2406,,SHIRLINGTON,RD,,,Arlington,VA,22206,,253,2406 SHIRLINGTON RD,1,,,51013103100,Census Tract 1031,1911622,0,38.8511788,-77.0829687
-77.07651221,38.84755385,-77.07651221,38.84755385,335,M,84.86,A,"2300 25th St S, Arlington, Virginia, 22206",VA,1300,1/11/2006,110055,0,109,5,111,0,N,,,,,A,1,7901,11,21,51,0,7,2,0,19,3,0,0,5000,100,0,0,0,0,0,0,,,,429,1,,1,,,NNN,,,N,,,26,10,25,,71,2,58,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,4,1,,,300,3,2,1,0,0,0,,,,N,,,,,,N,0,0,0,,,1,2300,S,25,ST,,302,Arlington,VA,22206,,274,2300 S 25 ST,1,,,51013103800,Census Tract 1038,883635,0,38.847485,-77.073129
-77.08629047,38.84549818,-77.08629047,38.84549818,336,M,92.43,A,"3419 S Kemper Rd, Arlington, Virginia, 22206",VA,1300,8/15/2006,2270003,0,109,5,111,0,2,,,,,b,1,7905,11,12,52,0,8,2,0,24,3,0,0,50000,0,0,0,0,0,0,0,,,,429,1,,0,,,NNN,,,N,,,98,UU,31,,71,5,UU,,3,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,5,2,0,,,500,1,5,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,3419,,KEMPER,RD,,,Arlington,VA,22206,,296,3419 KEMPER RD,1,,,51013103100,Census Tract 1031,1911622,0,38.8511788,-77.0829687
-77.09100676,38.83847733,-77.09100676,38.83847733,337,M,100,A,"4201 31st St S, Arlington, Virginia, 22206",VA,1300,8/25/2012,2380024,0,107,5,113,0,N,,,,,C,1,7704,51,73,74,0,9,2,0,25,2,0,0,0,0,0,0,0,0,0,0,1,N,,429,0,,0,,,NNN,,,N,,,24,12,76,,57,2,53,,N,0,,,,,,,0,0,600,N,NNN,0,0,,,,,,,,,,,,11,2,1,2,7,0,,,10,7,1,0,0,0,0,,,,1,1,4,2,1,,N,0,0,0,,,1,4201,,31ST,ST,S,710,Arlington,VA,22206,,188,4201 31ST ST S,1,,,51013102902,Census Tract 1029.02,754034,0,38.8405152,-77.0929024
-77.08878977,38.83994534,-77.08878977,38.83994534,338,M,100,A,"3000 S Randolph St, Arlington, Virginia, 22206",VA,1300,10/1/2008,2750008,0,107,5,111,0,N,,,,,C,1,7704,86,0,0,0,4,0,0,12,0,0,0,1000,1000,0,0,0,0,0,0,2,,,429,1,,0,,,NNN,,,N,,,24,81,23,,0,2,12,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,4,0,,,1000,4,2,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,3000,S,RANDOLPH,ST,,275,Arlington,VA,22206,,415,3000 S RANDOLPH ST,1,,,51013102902,Census Tract 1029.02,754034,0,38.8405152,-77.0929024
-77.08976575,38.84178899,-77.08976575,38.84178899,339,M,100,A,"4271 Campbell Ave, Arlington, Virginia, 22206",VA,1300,4/13/2009,1030009,0,107,5,100,0,N,,,,,A,1,7704,32,34,86,0,4,2,0,12,3,0,0,500,0,0,0,0,0,0,1,,,,429,1,,1,,,NNN,,,N,,,96,83,UU,,41,2,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,0,1,9,2,,,0,6,1,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,4271,,CAMPBELL AV,,,,Arlington,VA,22206,,420,4271 CAMPBELL AV,1,,,51013102902,Census Tract 1029.02,754034,0,38.8405152,-77.0929024
-77.09739271,38.84409701,-77.09739271,38.84409701,340,M,100,A,"4550 28th Rd S, Arlington, Virginia, 22206",VA,1300,11/5/2012,3100064,0,109,5,111,0,1,,,,,C,1,7913,10,11,12,0,7,1,0,17,1,0,0,1,1,0,0,0,0,0,0,,,,419,1,,0,,,NNN,,,N,,,24,10,92,,67,2,12,56,N,0,,,,,,,0,0,124,N,NNN,0,0,,,,,,,,,,,,11,2,1,2,3,0,,,40,1,2,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,4550,,28TH,RD,S,,Arlington,VA,22206,,277,4550 28TH RD S,1,,,51013102902,Census Tract 1029.02,754034,0,38.8405152,-77.0929024
-77.08878977,38.83994534,-77.08878977,38.83994534,341,M,100,A,"3000 S Randolph St, Arlington, Virginia, 22206",VA,1300,6/16/2008,1680146,0,107,5,111,0,2,,,,,A,1,7704,10,50,52,0,7,2,0,18,3,0,0,500,0,0,0,0,0,0,0,,,,429,500,,0,,,NNN,,,N,,,75,UU,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,8,,0,0,,,0,0,0,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,3000,S,RANDOLPH,ST,,255,Arlington,VA,22206,,294,3000 S RANDOLPH ST,1,,,51013102902,Census Tract 1029.02,754034,0,38.8405152,-77.0929024
-77.07676917,38.84752735,-77.07676917,38.84752735,342,M,100,A,"2321 25th St S, Arlington, Virginia, 22206",VA,1300,2/8/2009,390005,0,109,5,112,0,N,,,,,A,1,7901,11,58,73,0,9,2,0,26,3,0,0,1000,0,0,0,0,0,0,0,2,,,429,1,,0,,,NNN,,,N,,,41,10,81,,41,2,20,30,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,0,2,1,0,,,0,1,1,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,2321,,25TH,ST,S,107,Arlington,VA,22206,,388,2321 25TH ST S,1,,,51013103800,Census Tract 1038,883635,0,38.847485,-77.073129
-77.09268448,38.84096741,-77.09268448,38.84096741,343,M,100,A,"2800 S Taylor St, Arlington, Virginia, 22206",VA,1300,1/16/2009,160076,0,107,5,123,0,2,,,,,B,1,7704,12,73,74,0,7,2,0,21,4,0,0,350000,20000,0,0,0,0,1,0,,,,808,0,,0,,,NNN,,,N,,,47,UU,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,2,2,1,0,,,20,1,4,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,2800,S,Taylor,ST,S,,Arlington,VA,22206,,347,2800 S Taylor ST S,1,,,51013102902,Census Tract 1029.02,754034,0,38.8405152,-77.0929024
-77.06655419,38.84625408,-77.06655419,38.84625408,344,M,100,A,"1126 28th St S, Arlington, Virginia, 22206",VA,1300,6/9/2008,1610076,0,109,5,111,0,2,,,,,A,1,7901,86,0,0,0,10,2,0,27,3,0,0,1000,500,0,0,0,0,0,0,,,,419,1,,0,,,NNN,,,N,,,14,61,32,,71,1,10,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,2,1,,,0,-1,1,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,1126,,28TH,ST,S,,Arlington,VA,22206,,281,1126 28TH ST S,1,,,51013103700,Census Tract 1037,1464085,0,38.8503574,-77.0637772
-77.07651221,38.84755385,-77.07651221,38.84755385,345,M,100,A,"2300 25th St S, Arlington, Virginia, 22206",VA,1300,7/3/2010,1840061,0,109,5,111,0,N,,,,,A,1,7901,12,86,0,0,4,0,0,12,0,0,0,250,0,0,0,0,0,0,0,,,,429,1,,0,,,NNN,,,N,,,76,UU,12,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,4,0,,,15,1,1,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,2300,,25TH,ST,S,,Arlington,VA,22206,,375,2300 25TH ST S,1,,,51013103800,Census Tract 1038,883635,0,38.847485,-77.073129
-77.07990798,38.84887552,-77.07990798,38.84887552,346,M,100,A,"2400 24th Rd S, Arlington, Virginia, 22206",VA,1300,9/6/2013,2490017,0,109,5,111,0,N,,,,,A,1,7905,73,87,0,0,11,2,0,30,3,0,0,100,20,0,0,0,0,0,0,,,,429,1,,0,,,NNN,,,N,,,93,UU,UU,1,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,4,0,,,5,4,1,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,2400,,24TH,RD,S,431,Arlington,VA,22206,,303,2400 24TH RD S,1,,,51013103100,Census Tract 1031,1911622,0,38.8511788,-77.0829687
-77.0844618,38.84961528,-77.0844618,38.84961528,347,M,92.43,A,"2229 S Shirlington Rd, Arlington, Virginia, 22206",VA,1300,2/11/2012,420016,0,109,5,111,0,N,,,,,B,1,7905,11,12,21,0,10,2,0,28,3,0,0,0,20000,0,0,0,0,0,0,U,,,400,30,,1,,,NNN,,,N,,,24,60,23,,0,2,23,,4,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,4,0,,,900,3,2,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,2229,,SHIRLINGTON,RD,,307,Arlington,VA,22206,,253,2229 SHIRLINGTON RD,1,,,51013103100,Census Tract 1031,1911622,0,38.8511788,-77.0829687
-77.08392599,38.84799748,-77.08392599,38.84799748,348,M,92.43,A,"2415 S Shirlington Rd, Arlington, Virginia, 22206",VA,1300,4/22/2009,1120066,0,109,5,111,0,N,,,,,A,1,7905,10,12,21,0,8,1,0,25,1,0,0,75000,75000,0,0,0,0,0,0,,,,581,0,,0,,,NNN,,,N,,,UU,UU,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,1,0,,,200,1,2,0,0,0,0,,UU,UU,N,,,,,,N,0,0,0,,,1,2415,,SHIRLINGTON,RD,,,Arlington,VA,22206,,248,2415 SHIRLINGTON RD,1,,,51013103100,Census Tract 1031,1911622,0,38.8511788,-77.0829687
-77.07745593,38.8460121,-77.07745593,38.8460121,349,M,100,A,"2620 S Barton Ct, Arlington, Virginia, 22206",VA,1300,5/9/2010,1290020,0,109,5,111,0,N,,,,,C,1,7901,10,11,12,0,1,0,0,4,0,0,0,10,0,0,0,0,0,0,0,,,,429,1,,0,,,NNN,,,N,,,93,60,70,,61,2,10,61,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,2,0,,,700,1,1,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,2620,S,BARTON,CT,,,Arlington,VA,22206,,367,2620 S BARTON CT,1,,,51013103800,Census Tract 1038,883635,0,38.847485,-77.073129
-77.06902007,38.8447227,-77.06902007,38.8447227,350,M,100,A,"2900 S Glebe Rd, Arlington, Virginia, 22206",VA,1300,2/25/2009,560006,0,109,5,111,0,N,,,,,C,1,7901,11,21,51,0,7,2,0,24,3,0,0,40000,0,0,0,0,0,0,0,,,,429,2,,0,,,NNN,,,N,,,UU,UU,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,4,1,,,400,1,3,0,0,0,0,,,,1,1,1,U,,,N,0,0,0,,,1,2900,S,GLEBE,RD,,#209,Arlington,VA,22206,,291,2900 S GLEBE RD,1,,,51013103800,Census Tract 1038,883635,0,38.847485,-77.073129
-77.12893757,38.89384332,-77.12893757,38.89384332,351,M,100,A,"2008 N Edison St, Arlington, Virginia, 22207",VA,1300,4/6/2006,960040,0,108,5,111,0,N,,,,,c,1,7804,10,12,51,0,13,1,0,37,2,0,0,20000,5000,0,0,0,0,0,0,,,,419,1,,0,,,NNN,,,N,,,26,10,25,,71,3,20,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,2,1,,,1800,1,2,0,0,0,0,,99,71,N,,,,,,N,0,0,0,,,1,2008,N,EDISON,ST,,,Arlington,VA,22207,,210,2008 N EDISON ST,1,,,51013100800,Census Tract 1008,439571,0,38.8946514,-77.1281402
-77.17994102,38.88650789,-77.17994102,38.88650789,352,M,90.1,A,"117 S Lee St, Falls Church, Virginia, 22046",VA,1300,4/3/2007,930079,0,106,5,111,0,1,,,,,C,1,4605,11,12,73,0,20,1,0,38,2,0,0,5000,1500,0,0,0,0,0,0,,,,808,0,,0,,,NNN,,,N,,,98,UU,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,3,1,0,,,216,1,5,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,117,S,Lee,ST,,,Falls Church,VA,22206,,246,117 S Lee ST,1,,,51610500200,Census Tract 5002,1943951,6,38.8845751,-77.184449
-77.11329535,38.89520762,-77.11329535,38.89520762,353,M,100,A,"2012 N Taylor St, Arlington, Virginia, 22207",VA,1300,4/15/2006,1050018,0,103,5,111,0,N,,,,,C,1,7305,10,58,73,0,9,3,0,26,4,0,0,65000,10000,0,0,0,0,0,0,,,,419,1,,0,,,NNN,,,N,,,71,UU,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,3,1,,,2000,1,2,0,0,0,0,,,,1,U,U,U,,,N,0,0,0,,,1,2012,N,TAYLOR,ST,,,Arlington,VA,22207,,239,2012 N TAYLOR ST,1,,,51013100600,Census Tract 1006,1019294,0,38.893617,-77.1086045
-77.12829345,38.89296758,-77.12829345,38.89296758,354,M,100,A,"1933 N Edison St, Arlington, Virginia, 22207",VA,1300,12/28/2008,3630007,0,ST0,5,112,0,N,,,,,B,1,7804,10,76,81,0,6,0,0,15,0,0,0,600,2000,600,2000,0,0,0,0,,,,899,0,,0,,,NNN,,,N,,,90,UU,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,0,2,0,0,,,0,0,5,0,0,0,0,,UU,,N,,,,,,N,0,0,0,,,1,1933,N,EDISON,ST,,,Arlington,VA,22207,,328,1933 N EDISON ST,1,,,51013100800,Census Tract 1008,439571,0,38.8946514,-77.1281402
-77.11487858,38.91447377,-77.11487858,38.91447377,355,M,100,A,"3080 N Pollard St, Arlington, Virginia, 22207",VA,1300,9/13/2008,2570010,0,103,5,112,0,1,,,,,B,1,7310,11,0,0,0,10,1,0,25,2,0,0,0,1000,0,0,0,0,0,0,U,,,419,1,,0,,,NNN,,,N,,,24,13,81,,UU,3,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,0,2,1,0,,,900,1,1,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,3080,N,POLLARD,ST,,,Arlington,VA,22207,,465,3080 N POLLARD ST,1,,,51013100400,Census Tract 1004,3845436,0,38.9115241,-77.1059493
-77.09783403,38.89959781,-77.09783403,38.89959781,356,M,100,A,"2845 Lorcom Ln, Arlington, Virginia, 22207",VA,1300,11/4/2008,3090023,0,110,5,111,0,N,,,,,C,1,7306,73,74,75,0,9,3,0,27,5,0,0,100,100,0,0,0,0,0,0,,,,419,1,,0,,,NNN,,,N,,,26,13,UU,,UU,2,37,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,2,1,,,10,1,1,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,2845,,LORCOM,LN,,,Arlington,VA,22207,,317,2845 LORCOM LN,1,,,51013100400,Census Tract 1004,3845436,0,38.9115241,-77.1059493
-77.12473751,38.91425945,-77.12473751,38.91425945,357,M,100,A,"3323 N Vermont St, Arlington, Virginia, 22207",VA,1300,6/22/2009,1730070,0,108,5,123,0,N,,,,,A,1,7812,11,58,73,0,1,0,0,4,0,0,0,50,0,0,0,0,0,0,0,,,,808,0,,0,,,NNN,,,N,,,UU,UU,UU,,UU,1,10,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,2,0,1,0,,,4,1,4,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,3323,N,VERMONT,ST,,,Arlington,VA,22207,,495,3323 N VERMONT ST,1,,,51013100300,Census Tract 1003,4422563,4972,38.9154001,-77.1286948
-77.11573127,38.91631857,-77.11573127,38.91631857,358,M,100,A,"3134 N Piedmont St, Arlington, Virginia, 22207",VA,1300,6/9/2009,1600081,0,103,5,111,0,N,,,,,B,1,7310,10,73,74,0,15,1,0,42,2,0,0,100000,50000,0,0,0,0,1,0,,,,419,1,,0,,,NNN,,,N,,,42,13,17,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,2,0,,,500,1,3,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,3134,N,PIEDMONT,ST,,,Arlington,VA,22207,,730,3134 N PIEDMONT ST,1,,,51013100400,Census Tract 1004,3845436,0,38.9115241,-77.1059493
-77.11307987,38.88898299,-77.11307987,38.88898299,359,M,100,A,"4246 15th St N, Arlington, Virginia, 22207",VA,1300,11/23/2008,3280007,0,103,5,111,0,N,,,,,C,1,7305,11,51,52,0,11,3,0,31,5,0,0,5000,500,0,0,0,0,0,0,,,,419,1,,0,,,NNN,,,N,,,UU,UU,UU,,UU,5,UU,,1,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,1,0,,,800,1,4,0,0,0,0,,UU,UU,N,,,,,,N,0,0,0,,,1,4246,,15TH,ST,N,,Arlington,VA,22207,,206,4246 15TH ST N,1,,,51013100600,Census Tract 1006,1019294,0,38.893617,-77.1086045
